namespace,country,system_owner_code,system_owner,code_system,code_system_name,differentiating_code_system,differentiating_code_system_description,area_code,area_name,area_type,typology,species_specific,parent_area,layer_name,source,georef,georef_code,shape_file,coordinates,x_west,x_east,y_south,y_north
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17080004,Upper Cowlitz,Hydrologic Unit,Statistical areas,No,USA Inland waters,Upper Cowlitz WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17080005,Cowlitz,Hydrologic Unit,Statistical areas,No,USA Inland waters,Cowlitz WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17080006,Lower Columbia,Hydrologic Unit,Statistical areas,No,USA Inland waters,Lower Columbia OR WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17090001,Middle Fork Willamette,Hydrologic Unit,Statistical areas,No,USA Inland waters,Middle Fork Willamette OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17090002,Coast Fork Willamette,Hydrologic Unit,Statistical areas,No,USA Inland waters,Coast Fork Willamette OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17090003,Upper Willamette,Hydrologic Unit,Statistical areas,No,USA Inland waters,Upper Willamette OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17090004,Mckenzie,Hydrologic Unit,Statistical areas,No,USA Inland waters,Mckenzie OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17090004,Mckenzie,Hydrologic Unit,Statistical areas,No,USA Inland waters,Mckenzie OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17090005,North Santiam,Hydrologic Unit,Statistical areas,No,USA Inland waters,North Santiam OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17090005,North Santiam,Hydrologic Unit,Statistical areas,No,USA Inland waters,North Santiam OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17090006,South Santiam,Hydrologic Unit,Statistical areas,No,USA Inland waters,South Santiam OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17090007,Middle Willamette,Hydrologic Unit,Statistical areas,No,USA Inland waters,Middle Willamette OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17090008,Yamhill,Hydrologic Unit,Statistical areas,No,USA Inland waters,Yamhill OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17090009,Molalla-Pudding,Hydrologic Unit,Statistical areas,No,USA Inland waters,Molalla-Pudding OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17090010,Tualatin,Hydrologic Unit,Statistical areas,No,USA Inland waters,Tualatin OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17090011,Clackamas,Hydrologic Unit,Statistical areas,No,USA Inland waters,Clackamas OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17090012,Lower Willamette,Hydrologic Unit,Statistical areas,No,USA Inland waters,Lower Willamette OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100101,Hoh-Quillayute,Hydrologic Unit,Statistical areas,No,USA Inland waters,Hoh-Quillayute WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100102,Queets-Quinalt,Hydrologic Unit,Statistical areas,No,USA Inland waters,Queets-Quinalt WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100103,Upper Chehalis,Hydrologic Unit,Statistical areas,No,USA Inland waters,Upper Chehalis WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100104,Lower Chehalis,Hydrologic Unit,Statistical areas,No,USA Inland waters,Lower Chehalis WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100105,Grays Harbor,Hydrologic Unit,Statistical areas,No,USA Inland waters,Grays Harbor WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100106,Willapa,Hydrologic Unit,Statistical areas,No,USA Inland waters,Willapa WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100201,Necanicum,Hydrologic Unit,Statistical areas,No,USA Inland waters,Necanicum OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100202,Nehalem,Hydrologic Unit,Statistical areas,No,USA Inland waters,Nehalem OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100203,Wilson-Trask-Nestucca,Hydrologic Unit,Statistical areas,No,USA Inland waters,Wilson-Trask-Nestucca OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100204,Siletz-Yaquina,Hydrologic Unit,Statistical areas,No,USA Inland waters,Siletz-Yaquina OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100205,Alsea,Hydrologic Unit,Statistical areas,No,USA Inland waters,Alsea OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100206,Siuslaw,Hydrologic Unit,Statistical areas,No,USA Inland waters,Siuslaw OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100207,Siltcoos,Hydrologic Unit,Statistical areas,No,USA Inland waters,Siltcoos OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100301,North Umpqua,Hydrologic Unit,Statistical areas,No,USA Inland waters,North Umpqua OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100302,South Umpqua,Hydrologic Unit,Statistical areas,No,USA Inland waters,South Umpqua OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100303,Umpqua,Hydrologic Unit,Statistical areas,No,USA Inland waters,Umpqua OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100304,Coos,Hydrologic Unit,Statistical areas,No,USA Inland waters,Coos OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100305,Coquille,Hydrologic Unit,Statistical areas,No,USA Inland waters,Coquille OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100306,Sixes,Hydrologic Unit,Statistical areas,No,USA Inland waters,Sixes OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100307,Upper Rogue,Hydrologic Unit,Statistical areas,No,USA Inland waters,Upper Rogue OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100308,Middle Rogue,Hydrologic Unit,Statistical areas,No,USA Inland waters,Middle Rogue OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100309,Applegate - Below,Hydrologic Unit,Statistical areas,No,USA Inland waters,Applegate - Below CA OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100310,Lower Rogue,Hydrologic Unit,Statistical areas,No,USA Inland waters,Lower Rogue OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100311,Illinois,Hydrologic Unit,Statistical areas,No,USA Inland waters,Illinois CA OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17100312,Chetco,Hydrologic Unit,Statistical areas,No,USA Inland waters,Chetco CA OR Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17110001,Fraser,Hydrologic Unit,Statistical areas,No,USA Inland waters,Fraser WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17110002,Strait Of Georgia,Hydrologic Unit,Statistical areas,No,USA Inland waters,Strait Of Georgia WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17110003,San Juan Islands,Hydrologic Unit,Statistical areas,No,USA Inland waters,San Juan Islands WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17110004,Nooksack,Hydrologic Unit,Statistical areas,No,USA Inland waters,Nooksack WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17110005,Upper Skagit,Hydrologic Unit,Statistical areas,No,USA Inland waters,Upper Skagit WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17110006,Sauk,Hydrologic Unit,Statistical areas,No,USA Inland waters,Sauk WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17110007,Lower Skagit,Hydrologic Unit,Statistical areas,No,USA Inland waters,Lower Skagit WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17110008,Stillaguamish,Hydrologic Unit,Statistical areas,No,USA Inland waters,Stillaguamish WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17110009,Skykomish,Hydrologic Unit,Statistical areas,No,USA Inland waters,Skykomish WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
usa_huc,usa,NA,NA,huc,Hydrologic Unit,NA,NA,17110010,Snoqualmie,Hydrologic Unit,Statistical areas,No,USA Inland waters,Snoqualmie WA Hydrologic Unit,https://www.federalregister.gov/documents/2014/12/18/2014-29557/fisheries-off-west-coast-states-west-coast-salmon-fisheries-amendment-18-to-the-salmon-fishery,huc,HUC_8,noaa_wcr_salmonid_efh_2014.zip,"Salmon spawning inland waters mapped in EFH following Hydrologic Units, that are further explained at https://nas.er.usgs.gov/hucs.aspx",NA,NA,NA,NA
